datetime,hour,day_of_week,day_type,is_weekend,is_holiday,temperature_c,humidity_pct,industrial_load_mw,commercial_load_mw,residential_load_mw,total_load_mw
2025-05-25 13:00:00,13,Sunday,Weekend,1,0,37.5,47.0,269.5,187.1,357.9,814.5
2025-05-25 14:00:00,14,Sunday,Weekend,1,0,35.7,55.0,239.7,179.7,347.3,766.7
2025-05-25 15:00:00,15,Sunday,Weekend,1,0,35.8,62.0,264.6,186.7,292.7,744.0
2025-05-25 16:00:00,16,Sunday,Weekend,1,0,35.4,57.0,230.7,190.1,327.2,748.0
2025-05-25 17:00:00,17,Sunday,Weekend,1,0,32.8,55.0,272.1,179.7,318.5,770.3
2025-05-25 18:00:00,18,Sunday,Weekend,1,0,30.8,57.0,259.1,213.0,330.3,802.4
2025-05-25 19:00:00,19,Sunday,Weekend,1,0,27.8,60.0,254.2,192.0,358.6,804.8
2025-05-25 20:00:00,20,Sunday,Weekend,1,0,27.4,68.0,284.9,209.2,265.7,759.8
2025-05-25 21:00:00,21,Sunday,Weekend,1,0,28.0,58.0,198.4,170.7,289.0,658.1
2025-05-25 22:00:00,22,Sunday,Weekend,1,0,27.4,62.0,200.0,147.0,250.1,597.1
2025-05-25 23:00:00,23,Sunday,Weekend,1,0,28.2,61.0,138.0,122.3,197.1,457.4
2025-05-26 00:00:00,0,Monday,Weekday,0,0,29.1,58.0,146.4,116.3,169.7,432.4
2025-05-26 01:00:00,1,Monday,Weekday,0,0,30.6,51.0,153.1,106.9,190.2,450.2
2025-05-26 02:00:00,2,Monday,Weekday,0,0,30.7,60.0,143.6,105.9,191.2,440.7
2025-05-26 03:00:00,3,Monday,Weekday,0,0,32.8,55.0,131.4,116.9,174.9,423.2
2025-05-26 04:00:00,4,Monday,Weekday,0,0,33.5,57.0,156.5,109.0,208.5,474.0
2025-05-26 05:00:00,5,Monday,Weekday,0,0,31.7,54.0,161.9,101.8,193.9,457.6
2025-05-26 06:00:00,6,Monday,Weekday,0,0,34.5,60.0,221.5,151.0,238.4,610.9
2025-05-26 07:00:00,7,Monday,Weekday,0,0,36.7,47.0,245.2,191.9,278.8,715.9
2025-05-26 08:00:00,8,Monday,Weekday,0,0,35.9,60.0,274.2,210.3,305.2,789.7
2025-05-26 09:00:00,9,Monday,Weekday,0,0,39.1,39.0,272.4,237.2,352.3,861.9
2025-05-26 10:00:00,10,Monday,Weekday,0,0,40.7,48.0,294.8,230.0,387.9,912.7
2025-05-26 11:00:00,11,Monday,Weekday,0,0,40.1,49.0,293.7,212.1,432.6,938.4
2025-05-26 12:00:00,12,Monday,Weekday,0,0,37.4,46.0,292.6,233.5,388.4,914.5
2025-05-26 13:00:00,13,Monday,Weekday,0,0,39.2,50.0,293.4,246.1,383.2,922.7
2025-05-26 14:00:00,14,Monday,Weekday,0,0,36.1,58.0,300.7,198.6,381.2,880.5
2025-05-26 15:00:00,15,Monday,Weekday,0,0,34.2,43.0,288.4,192.5,354.9,835.8
2025-05-26 16:00:00,16,Monday,Weekday,0,0,32.5,59.0,315.5,185.4,339.2,840.1
2025-05-26 17:00:00,17,Monday,Weekday,0,0,31.7,44.0,268.0,217.0,364.1,849.1
2025-05-26 18:00:00,18,Monday,Weekday,0,0,30.4,54.0,340.3,264.6,363.7,968.6
2025-05-26 19:00:00,19,Monday,Weekday,0,0,30.2,67.0,355.9,253.5,364.7,974.1
2025-05-26 20:00:00,20,Monday,Weekday,0,0,29.4,57.0,312.1,252.5,340.6,905.2
2025-05-26 21:00:00,21,Monday,Weekday,0,0,28.6,55.0,270.3,188.8,384.6,843.7
2025-05-26 22:00:00,22,Monday,Weekday,0,0,29.1,59.0,220.6,188.4,278.1,687.1
2025-05-26 23:00:00,23,Monday,Weekday,0,0,30.4,69.0,167.5,148.5,236.5,552.5
2025-05-27 00:00:00,0,Tuesday,Weekday,0,0,30.6,49.0,158.6,116.8,213.6,489.0
2025-05-27 01:00:00,1,Tuesday,Weekday,0,0,27.7,57.0,154.5,119.6,155.5,429.6
2025-05-27 02:00:00,2,Tuesday,Weekday,0,0,27.1,70.0,125.9,98.4,190.2,414.5
2025-05-27 03:00:00,3,Tuesday,Weekday,0,0,33.6,64.0,145.1,124.9,187.0,457.0
2025-05-27 04:00:00,4,Tuesday,Weekday,0,0,31.4,57.0,160.9,123.2,167.3,451.4
2025-05-27 05:00:00,5,Tuesday,Weekday,0,0,34.5,47.0,183.4,134.3,188.1,505.8
2025-05-27 06:00:00,6,Tuesday,Weekday,0,0,34.2,64.0,197.4,149.0,240.5,586.9
2025-05-27 07:00:00,7,Tuesday,Weekday,0,0,34.3,62.0,229.1,146.3,268.4,643.8
2025-05-27 08:00:00,8,Tuesday,Weekday,0,0,38.7,52.0,272.5,207.4,343.2,823.1
2025-05-27 09:00:00,9,Tuesday,Weekday,0,0,39.5,44.0,285.1,220.0,406.4,911.5
2025-05-27 10:00:00,10,Tuesday,Weekday,0,0,37.7,50.0,287.1,231.5,346.6,865.2
2025-05-27 11:00:00,11,Tuesday,Weekday,0,0,34.5,53.0,294.3,225.6,329.8,849.7
2025-05-27 12:00:00,12,Tuesday,Weekday,0,0,37.0,52.0,339.2,247.9,315.4,902.5
2025-05-27 13:00:00,13,Tuesday,Weekday,0,0,37.7,57.0,271.0,196.0,420.2,887.2
2025-05-27 14:00:00,14,Tuesday,Weekday,0,0,33.8,59.0,276.7,218.2,317.6,812.5
2025-05-27 15:00:00,15,Tuesday,Weekday,0,0,35.1,47.0,278.6,235.9,339.2,853.7
2025-05-27 16:00:00,16,Tuesday,Weekday,0,0,33.5,62.0,293.3,230.2,337.6,861.1
2025-05-27 17:00:00,17,Tuesday,Weekday,0,0,33.1,57.0,272.6,205.7,424.6,902.9
2025-05-27 18:00:00,18,Tuesday,Weekday,0,0,31.2,61.0,311.6,215.5,431.4,958.5
2025-05-27 19:00:00,19,Tuesday,Weekday,0,0,28.6,68.0,347.6,210.3,392.8,950.7
2025-05-27 20:00:00,20,Tuesday,Weekday,0,0,31.0,52.0,329.5,246.7,380.9,957.1
2025-05-27 21:00:00,21,Tuesday,Weekday,0,0,28.5,61.0,270.6,207.6,327.1,805.3
2025-05-27 22:00:00,22,Tuesday,Weekday,0,0,28.5,58.0,215.8,186.6,266.0,668.4
2025-05-27 23:00:00,23,Tuesday,Weekday,0,0,27.4,54.0,174.1,131.1,232.5,537.7
2025-05-28 00:00:00,0,Wednesday,Weekday,0,0,28.6,62.0,152.2,110.5,197.7,460.4
2025-05-28 01:00:00,1,Wednesday,Weekday,0,0,28.7,73.0,167.5,117.6,171.5,456.6
2025-05-28 02:00:00,2,Wednesday,Weekday,0,0,30.9,49.0,162.8,116.3,152.2,431.3
2025-05-28 03:00:00,3,Wednesday,Weekday,0,0,34.9,53.0,161.6,133.2,187.6,482.4
2025-05-28 04:00:00,4,Wednesday,Weekday,0,0,31.6,60.0,149.9,121.3,181.0,452.2
2025-05-28 05:00:00,5,Wednesday,Weekday,0,0,32.5,57.0,172.5,115.2,181.3,469.0
2025-05-28 06:00:00,6,Wednesday,Weekday,0,0,38.3,48.0,209.5,161.8,255.6,626.9
2025-05-28 07:00:00,7,Wednesday,Weekday,0,0,36.9,44.0,235.2,185.4,262.7,683.3
2025-05-28 08:00:00,8,Wednesday,Weekday,0,0,37.0,52.0,248.1,194.3,336.7,779.1
2025-05-28 09:00:00,9,Wednesday,Weekday,0,0,40.0,43.0,321.2,208.2,364.2,893.6
2025-05-28 10:00:00,10,Wednesday,Weekday,0,0,37.7,39.0,298.9,200.8,372.8,872.5
2025-05-28 11:00:00,11,Wednesday,Weekday,0,0,41.2,52.0,344.7,207.9,392.4,945.0
2025-05-28 12:00:00,12,Wednesday,Weekday,0,0,39.0,53.0,338.8,245.9,350.0,934.7
2025-05-28 13:00:00,13,Wednesday,Weekday,0,0,36.5,51.0,278.3,198.9,400.2,877.4
2025-05-28 14:00:00,14,Wednesday,Weekday,0,0,39.4,49.0,328.3,215.6,375.1,919.0
2025-05-28 15:00:00,15,Wednesday,Weekday,0,0,34.1,59.0,300.0,196.0,328.1,824.1
2025-05-28 16:00:00,16,Wednesday,Weekday,0,0,34.8,54.0,294.8,228.2,376.7,899.7
2025-05-28 17:00:00,17,Wednesday,Weekday,0,0,32.8,60.0,275.0,213.7,387.6,876.3
2025-05-28 18:00:00,18,Wednesday,Weekday,0,0,33.2,54.0,294.8,255.8,431.4,982.0
2025-05-28 19:00:00,19,Wednesday,Weekday,0,0,32.5,63.0,328.8,218.5,431.1,978.4
2025-05-28 20:00:00,20,Wednesday,Weekday,0,0,29.4,61.0,305.3,211.6,413.3,930.2
2025-05-28 21:00:00,21,Wednesday,Weekday,0,0,27.8,63.0,274.5,199.3,323.4,797.2
2025-05-28 22:00:00,22,Wednesday,Weekday,0,0,29.4,53.0,214.4,163.5,302.7,680.6
2025-05-28 23:00:00,23,Wednesday,Weekday,0,0,27.9,63.0,206.0,132.8,219.7,558.5
2025-05-29 00:00:00,0,Thursday,Weekday,0,0,32.4,52.0,159.2,111.2,226.1,496.5
2025-05-29 01:00:00,1,Thursday,Weekday,0,0,30.4,55.0,146.7,126.3,188.3,461.3
2025-05-29 02:00:00,2,Thursday,Weekday,0,0,30.7,54.0,143.2,110.6,169.2,423.0
2025-05-29 03:00:00,3,Thursday,Weekday,0,0,32.7,50.0,146.0,97.6,185.8,429.4
2025-05-29 04:00:00,4,Thursday,Weekday,0,0,31.7,68.0,142.6,100.7,206.3,449.6
2025-05-29 05:00:00,5,Thursday,Weekday,0,0,33.6,61.0,159.2,137.8,197.7,494.7
2025-05-29 06:00:00,6,Thursday,Weekday,0,0,38.1,59.0,199.4,165.9,270.5,635.8
2025-05-29 07:00:00,7,Thursday,Weekday,0,0,36.3,45.0,250.8,171.9,278.8,701.5
2025-05-29 08:00:00,8,Thursday,Weekday,0,0,36.5,52.0,292.5,212.0,304.5,809.0
2025-05-29 09:00:00,9,Thursday,Weekday,0,0,39.4,41.0,286.7,225.8,338.4,850.9
2025-05-29 10:00:00,10,Thursday,Weekday,0,0,40.6,43.0,338.8,253.1,356.7,948.6
2025-05-29 11:00:00,11,Thursday,Weekday,0,0,39.7,43.0,330.5,229.0,361.3,920.8
2025-05-29 12:00:00,12,Thursday,Weekday,0,0,39.6,54.0,297.1,234.8,423.3,955.2
2025-05-29 13:00:00,13,Thursday,Weekday,0,0,36.2,50.0,330.8,193.5,352.5,876.8
2025-05-29 14:00:00,14,Thursday,Weekday,0,0,34.2,59.0,315.7,237.9,309.8,863.4
2025-05-29 15:00:00,15,Thursday,Weekday,0,0,37.4,53.0,273.0,221.0,368.8,862.8
2025-05-29 16:00:00,16,Thursday,Weekday,0,0,33.3,67.0,272.4,200.9,391.9,865.2
2025-05-29 17:00:00,17,Thursday,Weekday,0,0,32.2,49.0,275.2,244.2,368.1,887.5
2025-05-29 18:00:00,18,Thursday,Weekday,0,0,33.3,61.0,307.2,271.5,408.9,987.6
2025-05-29 19:00:00,19,Thursday,Weekday,0,0,31.1,63.0,357.4,277.5,358.4,993.3
2025-05-29 20:00:00,20,Thursday,Weekday,0,0,30.2,54.0,306.4,247.3,354.0,907.7
2025-05-29 21:00:00,21,Thursday,Weekday,0,0,32.3,61.0,305.6,235.9,301.3,842.8
2025-05-29 22:00:00,22,Thursday,Weekday,0,0,27.9,63.0,245.2,160.0,276.6,681.8
2025-05-29 23:00:00,23,Thursday,Weekday,0,0,30.4,57.0,212.6,165.1,232.5,610.2
2025-05-30 00:00:00,0,Friday,Weekday,0,0,29.6,55.0,163.4,124.0,172.9,460.3
2025-05-30 01:00:00,1,Friday,Weekday,0,0,30.7,55.0,140.7,109.1,216.9,466.7
2025-05-30 02:00:00,2,Friday,Weekday,0,0,33.7,65.0,154.4,107.3,213.4,475.1
2025-05-30 03:00:00,3,Friday,Weekday,0,0,33.4,55.0,175.0,138.9,184.5,498.4
2025-05-30 04:00:00,4,Friday,Weekday,0,0,34.7,57.0,136.1,107.6,208.9,452.6
2025-05-30 05:00:00,5,Friday,Weekday,0,0,36.8,47.0,163.7,147.3,230.0,541.0
2025-05-30 06:00:00,6,Friday,Weekday,0,0,35.9,48.0,209.6,125.4,234.2,569.2
2025-05-30 07:00:00,7,Friday,Weekday,0,0,36.2,57.0,233.1,145.4,278.5,657.0
2025-05-30 08:00:00,8,Friday,Weekday,0,0,36.7,44.0,261.3,201.7,350.5,813.5
2025-05-30 09:00:00,9,Friday,Weekday,0,0,35.8,50.0,298.2,196.8,344.9,839.9
2025-05-30 10:00:00,10,Friday,Weekday,0,0,42.0,45.0,336.7,242.2,347.7,926.6
2025-05-30 11:00:00,11,Friday,Weekday,0,0,37.1,51.0,289.2,226.3,375.6,891.1
2025-05-30 12:00:00,12,Friday,Weekday,0,0,37.9,49.0,296.3,219.8,462.3,978.4
2025-05-30 13:00:00,13,Friday,Weekday,0,0,37.1,52.0,336.6,206.4,355.4,898.4
2025-05-30 14:00:00,14,Friday,Weekday,0,0,36.9,54.0,294.8,218.9,386.1,899.8
2025-05-30 15:00:00,15,Friday,Weekday,0,0,36.5,55.0,266.6,199.7,397.9,864.2
2025-05-30 16:00:00,16,Friday,Weekday,0,0,35.2,48.0,300.5,236.9,348.2,885.6
2025-05-30 17:00:00,17,Friday,Weekday,0,0,31.8,55.0,320.0,216.8,348.4,885.2
2025-05-30 18:00:00,18,Friday,Weekday,0,0,31.2,64.0,303.4,215.4,436.1,954.9
2025-05-30 19:00:00,19,Friday,Weekday,0,0,30.9,62.0,325.3,251.9,434.3,1011.5
2025-05-30 20:00:00,20,Friday,Weekday,0,0,29.3,53.0,300.5,212.1,428.1,940.7
2025-05-30 21:00:00,21,Friday,Weekday,0,0,31.6,59.0,322.3,193.5,333.8,849.6
2025-05-30 22:00:00,22,Friday,Weekday,0,0,29.7,49.0,206.2,153.0,293.7,652.9
2025-05-30 23:00:00,23,Friday,Weekday,0,0,30.3,59.0,195.5,153.5,216.1,565.1
2025-05-31 00:00:00,0,Saturday,Weekend,1,0,30.7,68.0,172.8,127.3,162.0,462.1
2025-05-31 01:00:00,1,Saturday,Weekend,1,0,32.2,52.0,127.9,110.6,171.8,410.3
2025-05-31 02:00:00,2,Saturday,Weekend,1,0,31.8,53.0,157.4,100.0,159.3,416.7
2025-05-31 03:00:00,3,Saturday,Weekend,1,0,30.8,62.0,151.2,95.1,156.1,402.4
2025-05-31 04:00:00,4,Saturday,Weekend,1,0,34.6,46.0,159.5,108.8,161.9,430.2
2025-05-31 05:00:00,5,Saturday,Weekend,1,0,34.3,51.0,137.3,114.0,181.7,433.0
2025-05-31 06:00:00,6,Saturday,Weekend,1,0,35.7,55.0,168.6,134.4,177.7,480.7
2025-05-31 07:00:00,7,Saturday,Weekend,1,0,38.5,46.0,236.5,149.4,269.5,655.4
2025-05-31 08:00:00,8,Saturday,Weekend,1,0,40.2,46.0,278.1,163.6,292.2,733.9
2025-05-31 09:00:00,9,Saturday,Weekend,1,0,38.9,52.0,242.1,201.5,326.5,770.1
2025-05-31 10:00:00,10,Saturday,Weekend,1,0,39.5,50.0,277.7,207.5,283.5,768.7
2025-05-31 11:00:00,11,Saturday,Weekend,1,0,41.4,47.0,270.3,223.7,332.2,826.2
2025-05-31 12:00:00,12,Saturday,Weekend,1,0,38.8,47.0,256.7,213.1,347.6,817.4
2025-05-31 13:00:00,13,Saturday,Weekend,1,0,41.5,47.0,282.2,234.4,329.0,845.6
2025-05-31 14:00:00,14,Saturday,Weekend,1,0,37.4,50.0,277.4,191.3,294.3,763.0
2025-05-31 15:00:00,15,Saturday,Weekend,1,0,32.7,58.0,249.4,203.3,287.0,739.7
2025-05-31 16:00:00,16,Saturday,Weekend,1,0,35.2,50.0,258.8,209.8,285.8,754.4
2025-05-31 17:00:00,17,Saturday,Weekend,1,0,33.4,54.0,286.9,204.7,264.3,755.9
2025-05-31 18:00:00,18,Saturday,Weekend,1,0,33.5,50.0,283.2,203.6,366.5,853.3
2025-05-31 19:00:00,19,Saturday,Weekend,1,0,31.6,57.0,296.9,197.0,356.2,850.1
2025-05-31 20:00:00,20,Saturday,Weekend,1,0,29.6,55.0,261.5,200.9,332.0,794.4
2025-05-31 21:00:00,21,Saturday,Weekend,1,0,27.5,56.0,235.9,176.0,300.0,711.9
2025-05-31 22:00:00,22,Saturday,Weekend,1,0,28.8,62.0,207.1,158.7,216.4,582.2
2025-05-31 23:00:00,23,Saturday,Weekend,1,0,28.0,62.0,174.1,104.9,185.2,464.2
2025-06-01 00:00:00,0,Sunday,Weekend,1,0,28.9,64.0,127.8,87.7,156.8,372.3
2025-06-01 01:00:00,1,Sunday,Weekend,1,0,31.5,55.0,152.3,111.7,157.2,421.2
2025-06-01 02:00:00,2,Sunday,Weekend,1,0,34.1,56.0,131.5,96.6,200.1,428.2
2025-06-01 03:00:00,3,Sunday,Weekend,1,0,33.4,58.0,126.9,95.8,177.7,400.4
2025-06-01 04:00:00,4,Sunday,Weekend,1,0,32.4,58.0,124.5,89.0,152.5,366.0
2025-06-01 05:00:00,5,Sunday,Weekend,1,0,36.1,48.0,149.7,127.7,218.8,496.2
2025-06-01 06:00:00,6,Sunday,Weekend,1,0,38.5,50.0,171.8,123.1,241.5,536.4
2025-06-01 07:00:00,7,Sunday,Weekend,1,0,36.8,53.0,209.1,166.4,237.0,612.5
2025-06-01 08:00:00,8,Sunday,Weekend,1,0,38.3,49.0,220.7,180.8,331.1,732.6
2025-06-01 09:00:00,9,Sunday,Weekend,1,0,39.0,38.0,239.9,205.4,301.7,747.0
2025-06-01 10:00:00,10,Sunday,Weekend,1,0,38.0,50.0,254.7,185.2,306.8,746.7
2025-06-01 11:00:00,11,Sunday,Weekend,1,0,40.0,58.0,268.5,183.6,324.3,776.4
2025-06-01 12:00:00,12,Sunday,Weekend,1,0,38.3,47.0,308.3,188.3,327.6,824.2
2025-06-01 13:00:00,13,Sunday,Weekend,1,0,38.4,45.0,279.2,174.9,340.0,794.1
2025-06-01 14:00:00,14,Sunday,Weekend,1,0,35.4,54.0,270.6,204.6,336.9,812.1
2025-06-01 15:00:00,15,Sunday,Weekend,1,0,34.9,55.0,272.2,164.6,290.3,727.1
2025-06-01 16:00:00,16,Sunday,Weekend,1,0,35.3,59.0,272.2,182.7,295.3,750.2
2025-06-01 17:00:00,17,Sunday,Weekend,1,0,32.4,50.0,241.5,195.2,327.6,764.3
2025-06-01 18:00:00,18,Sunday,Weekend,1,0,34.3,57.0,270.0,205.7,394.0,869.7
2025-06-01 19:00:00,19,Sunday,Weekend,1,0,30.1,62.0,291.6,189.8,342.1,823.5
2025-06-01 20:00:00,20,Sunday,Weekend,1,0,30.3,58.0,279.8,216.2,315.4,811.4
2025-06-01 21:00:00,21,Sunday,Weekend,1,0,30.8,60.0,255.6,194.8,253.3,703.7
2025-06-01 22:00:00,22,Sunday,Weekend,1,0,27.1,68.0,198.4,124.9,229.1,552.4
2025-06-01 23:00:00,23,Sunday,Weekend,1,0,26.8,67.0,152.0,99.6,182.8,434.4
2025-06-02 00:00:00,0,Monday,Weekday,0,0,27.6,56.0,153.4,112.4,139.0,404.8
2025-06-02 01:00:00,1,Monday,Weekday,0,0,32.6,60.0,161.3,104.6,204.8,470.7
2025-06-02 02:00:00,2,Monday,Weekday,0,0,30.9,58.0,135.7,122.4,181.1,439.2
2025-06-02 03:00:00,3,Monday,Weekday,0,0,36.8,51.0,181.0,108.8,204.3,494.1
2025-06-02 04:00:00,4,Monday,Weekday,0,0,33.4,55.0,157.5,134.0,200.5,492.0
2025-06-02 05:00:00,5,Monday,Weekday,0,0,35.9,51.0,199.9,131.6,220.3,551.8
2025-06-02 06:00:00,6,Monday,Weekday,0,0,39.1,54.0,238.0,174.7,219.4,632.1
2025-06-02 07:00:00,7,Monday,Weekday,0,0,40.9,46.0,258.8,173.9,294.7,727.4
2025-06-02 08:00:00,8,Monday,Weekday,0,0,41.7,39.0,298.7,222.7,337.7,859.1
2025-06-02 09:00:00,9,Monday,Weekday,0,0,41.0,44.0,299.8,200.1,390.3,890.2
2025-06-02 10:00:00,10,Monday,Weekday,0,0,40.9,47.0,298.8,212.9,396.2,907.9
2025-06-02 11:00:00,11,Monday,Weekday,0,0,40.0,53.0,300.8,244.1,371.5,916.4
2025-06-02 12:00:00,12,Monday,Weekday,0,0,39.8,50.0,328.0,235.3,371.5,934.8
2025-06-02 13:00:00,13,Monday,Weekday,0,0,37.0,46.0,322.7,247.0,326.4,896.1
2025-06-02 14:00:00,14,Monday,Weekday,0,0,35.6,65.0,306.4,212.5,345.9,864.8
2025-06-02 15:00:00,15,Monday,Weekday,0,0,35.6,54.0,274.8,236.8,358.4,870.0
2025-06-02 16:00:00,16,Monday,Weekday,0,0,34.1,60.0,297.0,216.0,361.8,874.8
2025-06-02 17:00:00,17,Monday,Weekday,0,0,32.4,55.0,320.3,245.7,315.5,881.5
2025-06-02 18:00:00,18,Monday,Weekday,0,0,32.9,58.0,340.4,279.5,386.9,1006.8
2025-06-02 19:00:00,19,Monday,Weekday,0,0,32.3,60.0,335.8,234.7,408.6,979.1
2025-06-02 20:00:00,20,Monday,Weekday,0,0,30.2,65.0,326.4,246.5,329.5,902.4
2025-06-02 21:00:00,21,Monday,Weekday,0,0,31.8,62.0,302.6,232.3,322.7,857.6
2025-06-02 22:00:00,22,Monday,Weekday,0,0,27.7,66.0,219.8,153.7,287.0,660.5
2025-06-02 23:00:00,23,Monday,Weekday,0,0,29.3,58.0,210.6,145.9,210.1,566.6
2025-06-03 00:00:00,0,Tuesday,Weekday,0,0,29.0,57.0,129.6,92.9,191.4,413.9
2025-06-03 01:00:00,1,Tuesday,Weekday,0,0,28.1,63.0,171.4,122.0,158.1,451.5
2025-06-03 02:00:00,2,Tuesday,Weekday,0,0,31.8,62.0,144.8,107.8,215.3,467.9
2025-06-03 03:00:00,3,Tuesday,Weekday,0,0,32.9,54.0,130.1,96.9,205.0,432.0
2025-06-03 04:00:00,4,Tuesday,Weekday,0,0,36.7,56.0,179.3,117.9,185.8,483.0
2025-06-03 05:00:00,5,Tuesday,Weekday,0,0,36.7,58.0,182.1,145.1,242.6,569.8
2025-06-03 06:00:00,6,Tuesday,Weekday,0,0,35.4,48.0,208.1,157.6,215.1,580.8
2025-06-03 07:00:00,7,Tuesday,Weekday,0,0,40.8,42.0,271.4,207.1,265.4,743.9
2025-06-03 08:00:00,8,Tuesday,Weekday,0,0,40.6,46.0,300.8,201.0,313.9,815.7
2025-06-03 09:00:00,9,Tuesday,Weekday,0,0,40.2,48.0,335.9,198.0,351.5,885.4
2025-06-03 10:00:00,10,Tuesday,Weekday,0,0,39.1,45.0,289.4,237.0,368.1,894.5
2025-06-03 11:00:00,11,Tuesday,Weekday,0,0,37.9,56.0,327.2,232.9,357.0,917.1
2025-06-03 12:00:00,12,Tuesday,Weekday,0,0,38.2,51.0,279.1,222.8,400.7,902.6
2025-06-03 13:00:00,13,Tuesday,Weekday,0,0,39.6,48.0,301.7,216.4,389.2,907.3
2025-06-03 14:00:00,14,Tuesday,Weekday,0,0,39.8,40.0,344.0,233.9,357.3,935.2
2025-06-03 15:00:00,15,Tuesday,Weekday,0,0,38.1,43.0,301.3,219.8,393.7,914.8
2025-06-03 16:00:00,16,Tuesday,Weekday,0,0,33.8,56.0,290.6,222.1,324.1,836.8
2025-06-03 17:00:00,17,Tuesday,Weekday,0,0,31.5,47.0,308.7,229.1,369.2,907.0
2025-06-03 18:00:00,18,Tuesday,Weekday,0,0,32.2,61.0,343.4,266.2,367.0,976.6
2025-06-03 19:00:00,19,Tuesday,Weekday,0,0,28.3,60.0,366.0,244.7,358.1,968.8
2025-06-03 20:00:00,20,Tuesday,Weekday,0,0,30.7,74.0,285.2,219.5,432.0,936.7
2025-06-03 21:00:00,21,Tuesday,Weekday,0,0,29.5,71.0,269.2,210.9,298.0,778.1
2025-06-03 22:00:00,22,Tuesday,Weekday,0,0,28.8,60.0,251.8,172.9,257.7,682.4
2025-06-03 23:00:00,23,Tuesday,Weekday,0,0,27.3,62.0,191.2,131.2,242.3,564.7
2025-06-04 00:00:00,0,Wednesday,Weekday,0,0,31.0,63.0,142.6,119.8,203.1,465.5
2025-06-04 01:00:00,1,Wednesday,Weekday,0,0,30.2,67.0,153.5,107.5,184.0,445.0
2025-06-04 02:00:00,2,Wednesday,Weekday,0,0,30.3,50.0,142.1,117.8,175.2,435.1
2025-06-04 03:00:00,3,Wednesday,Weekday,0,0,28.9,51.0,112.2,88.8,158.3,359.3
2025-06-04 04:00:00,4,Wednesday,Weekday,0,0,34.5,50.0,189.0,135.4,189.4,513.8
2025-06-04 05:00:00,5,Wednesday,Weekday,0,0,38.5,52.0,186.4,123.1,236.0,545.5
2025-06-04 06:00:00,6,Wednesday,Weekday,0,0,39.6,50.0,245.0,159.4,249.6,654.0
2025-06-04 07:00:00,7,Wednesday,Weekday,0,0,37.4,55.0,261.3,200.0,255.7,717.0
2025-06-04 08:00:00,8,Wednesday,Weekday,0,0,38.0,43.0,301.6,227.8,319.0,848.4
2025-06-04 09:00:00,9,Wednesday,Weekday,0,0,40.1,35.0,269.9,206.2,422.2,898.3
2025-06-04 10:00:00,10,Wednesday,Weekday,0,0,38.1,54.0,295.0,208.9,378.8,882.7
2025-06-04 11:00:00,11,Wednesday,Weekday,0,0,39.9,43.0,288.2,218.8,405.5,912.5
2025-06-04 12:00:00,12,Wednesday,Weekday,0,0,40.1,37.0,360.0,250.1,355.3,965.4
2025-06-04 13:00:00,13,Wednesday,Weekday,0,0,40.0,48.0,284.5,240.5,381.1,906.1
2025-06-04 14:00:00,14,Wednesday,Weekday,0,0,37.0,55.0,292.4,239.9,373.2,905.5
2025-06-04 15:00:00,15,Wednesday,Weekday,0,0,35.6,52.0,289.2,212.3,345.8,847.3
2025-06-04 16:00:00,16,Wednesday,Weekday,0,0,33.3,53.0,283.2,236.9,361.9,882.0
2025-06-04 17:00:00,17,Wednesday,Weekday,0,0,32.1,56.0,284.5,221.1,392.4,898.0
2025-06-04 18:00:00,18,Wednesday,Weekday,0,0,31.8,55.0,342.0,223.6,417.5,983.1
2025-06-04 19:00:00,19,Wednesday,Weekday,0,0,31.7,50.0,304.6,251.8,435.4,991.8
2025-06-04 20:00:00,20,Wednesday,Weekday,0,0,31.7,53.0,279.9,254.6,384.3,918.8
2025-06-04 21:00:00,21,Wednesday,Weekday,0,0,28.6,63.0,263.1,213.4,321.2,797.7
2025-06-04 22:00:00,22,Wednesday,Weekday,0,0,31.9,58.0,262.8,187.2,284.9,734.9
2025-06-04 23:00:00,23,Wednesday,Weekday,0,0,29.4,61.0,194.9,146.4,224.5,565.8
2025-06-05 00:00:00,0,Thursday,Weekday,0,0,30.3,54.0,165.2,136.5,193.2,494.9
2025-06-05 01:00:00,1,Thursday,Weekday,0,0,30.0,58.0,157.9,112.4,187.0,457.3
2025-06-05 02:00:00,2,Thursday,Weekday,0,0,28.5,50.0,131.6,95.9,172.1,399.6
2025-06-05 03:00:00,3,Thursday,Weekday,0,0,34.7,54.0,175.1,130.2,161.8,467.1
2025-06-05 04:00:00,4,Thursday,Weekday,0,0,35.8,59.0,152.7,136.3,212.5,501.5
2025-06-05 05:00:00,5,Thursday,Weekday,0,0,35.6,45.0,171.8,116.2,197.6,485.6
2025-06-05 06:00:00,6,Thursday,Weekday,0,0,37.3,47.0,240.5,160.5,246.8,647.8
2025-06-05 07:00:00,7,Thursday,Weekday,0,0,39.0,50.0,271.8,182.7,291.6,746.1
2025-06-05 08:00:00,8,Thursday,Weekday,0,0,36.7,57.0,262.0,190.6,380.0,832.6
2025-06-05 09:00:00,9,Thursday,Weekday,0,0,38.8,46.0,274.2,235.1,338.0,847.3
2025-06-05 10:00:00,10,Thursday,Weekday,0,0,40.9,42.0,337.1,230.4,375.9,943.4
